Date,Agent Name,Call Type,Client Name ,Number,Problem Type,escalation ,Pod time/ ticket,Ticket,Ticket Status,Department,Outbound Type ,Call Source,Remarks
23/12/2024,Gaurab Sapkota,IN,Hotel-Millennium-Blue-Pvt-FTTH,9745341641,No Internet ,23-12-2024 20:17:15,,64863,CLOSED,L2 Enterprise,,NGUCC Panel,
23/12/2024,Anmol Shrestha,IN,Nepal-Redcross-Society-Banepa,9841510248,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
23/12/2024,Anmol Shrestha,OUT,Nepal-Redcross-Society-Banepa,9841510248,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
23/12/2024,Nirajan Chaudhary,IN,S0-451-Nepal-Police-School-Sanga[100M],9851283653,Intranet / VPN,,,,Not Opened,CORPORATE,,,
23/12/2024,Nirajan Chaudhary,OUT,S0-451-Nepal-Police-School-Sanga[100M],9851283653,Intranet / VPN,,,,Not Opened,,,,
24/12/2024,Yagesh KC,IN,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,23-12-2024 14:21:56,,64831,already opened,Operation,,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Global-IME-Bank-Rubi-Valley-SM,9841420086,Wireless,24-12-2024 08:06:09,,64875,CLOSED,L2 Enterprise,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,23-12-2024 14:21:56,,64831,already opened,Operation,Client Follow up,NGUCC Panel,call not reachable.
24/12/2024,Yagesh KC,OUT,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,23-12-2024 14:21:56,,64831,already opened,Operation,Client Follow up,X-Lite,
24/12/2024,Anmol Shrestha,OUT,S0-451-Nepal-Police-School-Sanga[100M],9851283653,No Internet ,,,,Not Opened,CORPORATE,Client Follow up,X-Lite,Backup link not working due to vlan in untag mode.  Now the vlan is in tag mode and backup link has been tested and working fine now.
24/12/2024,Kshitiz Kamu Magar,IN,Siddhiganesh-Huawei-Olt need support,9779801141329,Intranet / VPN,24-12-2024 10:12:07,,64907,CLOSED,Operation,,NGUCC Panel,reseller need field support
24/12/2024,Yagesh KC,OUT,Mega-Bank-Nepal-Sunwal-FTTx,9857033225,Intranet / VPN,24-12-2024 08:30:18,,64890,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Mega-Bank-TDBL-Charikot-FTTx,9844154824,Intranet / VPN,24-12-2024 08:27:32,,64888,already opened,Operation,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Himalayan-Bank-HBL-Charikot-FTTx,9849557808,Intranet / VPN,24-12-2024 10:22:25,,64908,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
24/12/2024,Kshitiz Kamu Magar,OUT,B34-Vision-Securites-Ramshahpath-KTM-FTTX,9861844678,Intranet / VPN,24-12-2024 10:29:56,,64910,CLOSED,Operation,Client Follow up,NGUCC Panel,red light in LOS
24/12/2024,Rebika Shrestha,OUT,Global-IME-Bank-Purchoudi-FTTx,9848626603,Intranet / VPN,22-12-2024 10:09:38,,64719,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Nikita Shrestha ,,,,,,,,,,,,
24/12/2024,Yagesh KC,OUT,Prime-Bank-Surunga-Jhapa-FTTx,9844645253,Intranet / VPN,24-12-2024 10:43:33,,64915,OPEN,Operation,Client Follow up,NGUCC Panel,
24/12/2024,Kshitiz Kamu Magar,OUT,B49-Online-Securities-Dharan-FTTH,9811042160,Intranet / VPN,24-12-2024 10:49:31,,64916,CLOSED,Operation,Client Follow up,X-Lite,
24/12/2024,Nikita Shrestha ,OUT,Hotel-Millennium-Blue-Pvt-FTTH,9745341641,Intranet / VPN,23-12-2024 20:17:15,,64863,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Prime-Bank-Sahid-Lakhan-SM,9806515155,,,,,Not Opened,,Client Follow up,NGUCC Panel,
24/12/2024,Kshitiz Kamu Magar,OUT, Arun-3-Hydropower-Bdcom-1,9841973618,Intranet / VPN,24-12-2024 10:59:31,,64880,already opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Prime-Bank-Sahid-Lakhan-SM,9851227409,,,,,Not Opened,,Client Follow up,NGUCC Panel,
24/12/2024,Rebika Shrestha,OUT,Jalpa-Laghubitta-Gadariya-Kailali-FTTX,9869649664,Intranet / VPN,23-12-2024 17:05:05,,64858,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,IN,Digitech Enterprises,"8000, 9823470057",Slow Internet,,,,Not Opened,CORPORATE,,,
24/12/2024,Yagesh KC,OUT,Prime-Commercial-Bank-Dewanganj-FTTx,9863248862,Intranet / VPN,24-12-2024 08:38:50,,64897,OPEN,L2 Enterprise,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,NIC-asia-bank-ATM,9802045952,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,NIC-asia-bank-ATM,9802045952,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,NIC-asia-bank-ATM,9802045952,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,X-Lite,
24/12/2024,Yagesh KC,OUT,Lumbini-Bikas-Bank-Loharpatti-FTTX,9861626193,Intranet / VPN,24-12-2024 11:12:50,,64921,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Rebika Shrestha,OUT,Global-IME-Bank-Limited-Solu-Branch-Fttx,9842838174,Intranet / VPN,24-12-2024 08:10:21,,64878,already opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Rebika Shrestha,OUT, Global-BOK-Kalyanpur-Ext-FTTx,9817778781,Intranet / VPN,22-12-2024 10:46:11,,64729,already opened,CORPORATE,Client Follow up,X-Lite,
24/12/2024,Nikita Shrestha ,IN,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,,,,already opened,CORPORATE,,NGUCC Panel,
24/12/2024,Kshitiz Kamu Magar,IN,CUID-123202-Nepal-Red-Cross-Society-Banepa,9851118083,Intranet / VPN,,,64905,CLOSED,Operation,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,NIC-asia-bank-ATM,9802045962,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Kshitiz Kamu Magar,OUT,CUID-1106716-Sanima-Bank-Internet-Pingalasthan,9843061689,Intranet / VPN,24-12-2024 11:43:41,,64926,already opened,Operation,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,Mega-Bank-Indrawati-Chautara-SM,9843706917,Wireless,24-12-2024 08:39:40,,64898,already opened,CORPORATE,Client Follow up,,
24/12/2024,Anmol Shrestha,IN,NIC-Asia-Laghubitta-Bittiya-Sanstha-Ltd-Charikot-FTTx,9802269258,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Anmol Shrestha,OUT,NIC-Asia-Laghubitta-Bittiya-Sanstha-Ltd-Charikot-FTTx,9802269258,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Rebika Shrestha,OUT,Siddhartha-Bank-Thamel-Roadhouse-ATM-FTTX,9849852808,Intranet / VPN,24-12-2024 12:53:28,,64934,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Nikita Shrestha ,IN,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,,,64831,already opened,CORPORATE,,NGUCC Panel,
24/12/2024,Nikita Shrestha ,OUT,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,Intranet / VPN,,,64831,already opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Yagesh KC,OUT,Siddhartha-Bank-Thamel-Roadhouse-ATM-FTTX,9849852808,Intranet / VPN,24-12-2024 12:53:28,,64934,already opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Gaurab Sapkota,IN,9869649053 home call transfered,,,,,,,,,,
24/12/2024,Gaurab Sapkota,IN,9779818610133 marketing query call ,9779818610133,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,"NIC-asia-bank-ATM-Anamnagar, Shantinagar, Kalanki",9802045957,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,"NIC-asia-bank-ATM-Anamnagar, Shantinagar, Kalanki",9802045957,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,X-Lite,
24/12/2024,Gaurab Sapkota,IN,Jalpa-Laghubitta-Shreejana-Dev-Sardi-SM,9843187996,Wireless,,,64945,CLOSED,CORPORATE,,NGUCC Panel,fine now
24/12/2024,Ruksana Shrestha ,OUT,"NIC-asia-bank-ATM-Anamnagar, Shantinagar, Kalanki",9802045957,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,X-Lite,
24/12/2024,Rebika Shrestha,OUT,"NIC Asia Bank Limited, khumaltar",9801982157,Intranet / VPN,24-12-2024 11:46:07,,64927,CLOSED,CORPORATE,Client Follow up,X-Lite,
24/12/2024,Ruksana Shrestha ,OUT,Karmachari-Sanchaya-Kosh-Surkhet,9849785231,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Nikita Shrestha ,IN,Naikap-Village-Resort-FTTx,15916348,Intranet / VPN,26-12-2024 10:17:38,,64515,CLOSED,CORPORATE,,NGUCC Panel,
24/12/2024,Rebika Shrestha,IN,NIBL-Pauwadhunga-Bhojpur-UTP,9825320988,Intranet / VPN,24-12-2024 16:41:22,,64951,CLOSED,L2 Enterprise,,,
24/12/2024,Ruksana Shrestha ,OUT,Hotel-Millennium-Blue-Pvt-FTTH,9745341641,General Inquries ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,Karmachari-Sanchaya-Kosh-Surkhet,9849785231,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,OUT,Hotel-Millennium-Blue-Pvt-FTTH,15904078,Slow Internet,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
24/12/2024,Nikita Shrestha ,IN,Jalpa-Laghubitta-Bittiya-Sanstha-Barbardiya-SM,9863291130,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
24/12/2024,Ruksana Shrestha ,IN,Planet-Earth-Solutions-Pvt-Ltd-FTTx,9862957407,General Inquries ,,,,Not Opened,CORPORATE,,,
25/12/2024,Nikita Shrestha ,IN,Nic asia laghubitta Ho,9779802269907,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
25/12/2024,Rebika Shrestha,IN,Nic asia Laghubitta Ho,9802269907,General Inquries ,,,,Not Opened,,,,
25/12/2024,Ruksana Shrestha ,OUT,Nepal-Bank-Lungri-Rolpa-FTTX,9749146987,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
25/12/2024,Ruksana Shrestha ,OUT,Nepal-Bank-Lungri-Rolpa-FTTX,9749146987,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,X-Lite,
25/12/2024,Ruksana Shrestha ,OUT,Nepal-Bank-kalimati-Malpot,9851221227,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
25/12/2024,Nirajan Chaudhary,IN,NIC-ASIA-Laghubitta-Bittiya-Sanstha-Ltd-Bhimad-FTTx,9802269234,Intranet / VPN,,,66453,CLOSED,CORPORATE,,,working fine now 
25/12/2024,Kshitiz Kamu Magar,IN,Ace-Hardware-Pvt-LTD-Teku-FTTx,9801029447,Intranet / VPN,,,64989,OPEN,Operation,Client Follow up,NGUCC Panel,
25/12/2024,Nirajan Chaudhary,IN,Xingrun-Ashish-Tundi-JV-Ranisera-Makwanpur-Location-A-DIA,9851316895,Intranet / VPN,,,64992,CLOSED,CORPORATE,,,
25/12/2024,Hari Dahal,IN,CUID--5537083 -Google Boys Hostel P. Ltd,9851216389,General Inquries ,,,,Not Opened,,,,
25/12/2024,Nirajan Chaudhary,IN,SO-2384-Index-Furniture-Nepal-Uttar-Dhoka[10M],,Intranet / VPN,,,65007,CLOSED,Operation,,,
25/12/2024,Hari Dahal,OUT,google boys hoste,9801040273,General Inquries ,,,,Not Opened,,,,
25/12/2024,Nitesh Pokhrel,IN,Nepal-SBI-Bank-Khanikhola-Gaupalika-Internet-Intranet-FTTX,9851366438,Intranet / VPN,25-12-2024 17:52:03,,65009,CLOSED,Operation,,,As per client link is operatioanl now
25/12/2024,Anmol Shrestha,IN,SO-2384-Index-Furniture-Nepal-Uttar-Dhoka[10M],14515181,No Internet ,,,65007,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
25/12/2024,Anmol Shrestha,OUT,SO-2384-Index-Furniture-Nepal-Uttar-Dhoka[10M],9808119238,No Internet ,,,65007,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
25/12/2024,Hari Dahal,OUT,Nepal-Bank-Rajdevi-SM,9855056135,General Inquries ,,,,opened via VMDS,,Client Follow up,X-Lite,
25/12/2024,Hari Dahal,OUT,Kailash-HOtel-Gaurighat,9815663779,No Internet ,,,,OPEN,,,,
26/12/2024,Kshitiz Kamu Magar,IN,NIC-Asia-Bank-Chakraghatta,9801982087,No Internet ,,,,Not Opened,,Client Follow up,NGUCC Panel,
26/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Hetauda-FTTH,9802306782,Intranet / VPN,26/12/2024 09:44:09,,65041,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Nirajan Chaudhary,IN,Nepal-SBI-Bank-Khanikhola-Gaupalika-Internet-Intranet-FTTX,9851366438,Intranet / VPN,,,65009,OPEN,,,,
26/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,,,,,Not Opened,,Client Follow up,NGUCC Panel,call not reachable
26/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,,,,,Not Opened,,Client Follow up,NGUCC Panel,
26/12/2024,Kshitiz Kamu Magar,OUT,NIC-Asia-Bank-Chakraghatta,9801982087,Wireless,,,,Not Opened,,Client Follow up,X-Lite,link is fine now.
26/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306066,Intranet / VPN,,,,Not Opened,,Client Follow up,X-Lite,client provided another number 9802306811
26/12/2024,Yagesh KC,OUT,Muktinath-Bikash-Bank-Lalbandi-FTTX,9802306811,Intranet / VPN,26-12-2024 10:04:27,,65042,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Prime-Commercial-Bank-Labani-Suddhodhan-Kapilvastu-FTTX,9817537781,Intranet / VPN,26-12-2024 08:50:04,,65032,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
26/12/2024,Yagesh KC,OUT,HBL-Bardibas-Fiber,9845851256,Intranet / VPN,26-12-2024 10:16:40,,65045,OPEN,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,NIC-ASIA-Bank-Barju-Morang,9801982022,Intranet / VPN,26-12-2024 08:27:47,,65020,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Yagesh KC,IN,,9801982718,General Inquries ,,,,Not Opened,,,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Ace-Hardware-Pvt-LTD-Teku-FTTx,9801029447,Intranet / VPN,25-12-2024 14:38:55,,64989,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
26/12/2024,Rebika Shrestha,OUT,NIBL-Pauwadhunga-Bhojpur-UTP,9825320988,Intranet / VPN,24-12-2024 16:41:22,,64951,already opened,CORPORATE,Client Follow up,X-Lite,
26/12/2024,Rebika Shrestha,OUT, Xingrun-Ashish-Tundi-JV-Ranisera-Makwanpur-Location-A-DIA,9851316895,Intranet / VPN,25-12-2024 15:16:41,,64992,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,Client  is frequently disconnecting our call.
26/12/2024,Nikita Shrestha ,IN,New connection,9708133037,Intranet / VPN,,,,Not Opened,CORPORATE,,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,NIC-ASIA-Bank-Bhumahi-FTTX,9801982446,Intranet / VPN,26-12-2024 08:29:26,,65021,already opened,CORPORATE,Client Follow up,NGUCC Panel,Call is not receivable
26/12/2024,Kshitiz Kamu Magar,IN, Xingrun-Ashish-Tundi-JV-Ranisera-Makwanpur-Location-A-DIA,9851316895,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,"As per client, link is up now."
26/12/2024,Yagesh KC,OUT,NIBl-KU-Counter,9849796655,,,,,Not Opened,,Client Follow up,NGUCC Panel,client asked to follow up after 5 minutes.
26/12/2024,Rebika Shrestha,OUT,Pashupati-Front-Hotel-FTTx,9813882979,Intranet / VPN,25-12-2024 11:04:57,,64976,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,NIC-Asia-Bank-Birauta-Branch-Kaski,9806784061,Intranet / VPN,26-12-2024 10:26:33,,65029,already opened,L2 Enterprise,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,NIC-Asia-Bank-Bhurigaun-FTTH,9801982483,Intranet / VPN,26-12-2024 08:37:30,,65026,already opened,Operation,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Bhumahi-FTTX,9801982446,Intranet / VPN,26-12-2024 08:29:26,,65021,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Barju-Morang,9801982022,Intranet / VPN,26-12-2024 08:27:47,,65020,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,Nic-asia-Chapagaun-FTTx,9801982296,Intranet / VPN,26-12-2024 10:42:44,,65048,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,Nic-asia-Chapagaun-FTTx,9801982296,Intranet / VPN,26-12-2024 10:42:44,,65048,already opened,CORPORATE,Client Follow up,X-Lite,
26/12/2024,Yagesh KC,OUT,NIBl-KU-Counter,9849796655,,,,,Not Opened,,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Lumbini-Bikas-Bank-Loharpatti-FTTX,9861626193,Intranet / VPN,24-12-2024 11:12:50,,64921,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Yagesh KC,OUT,NIBl-KU-Counter,9849796655,,,,65062,OPEN,Operation,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Prime-Bank-SunCity-Pepsicola-FTTH-work-from-home-Link,9849501255,Intranet / VPN,26-12-2024 08:52:22,,65033,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,CUID-1721813-World-Fiber-Net-Balaju-Intranet-QinQ,9851129041,Intranet / VPN,23-12-2024 07:04:40,,64789,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,NIC-ASIA-Bank-Tulsipur,9801982434,Intranet / VPN,26-12-2024 10:54:24,,65055,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Nepal-Bank-Kapan-FTTH,9851275794,Intranet / VPN,26-12-2024 11:33:32,,65064,opened via VMDS,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Nikita Shrestha ,IN,New connection,9816058357,General Inquries ,,,,Not Opened,,,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Prime-Bank-Beni-FTTx,9847649671,Intranet / VPN,26-12-2024 08:56:04,,65035,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Rebika Shrestha,OUT,Laxmi-Sunrise-Bank-Jumla,9848054598,Intranet / VPN,24-12-2024 08:56:40,,64902,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,IN,NIC-Asia-Bank-Ltd-Tokha-Municipality-Office-FTTX,9801982718,General Inquries ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Kshitiz Kamu Magar,OUT,COR-24568-Broker-40-Creative-Securities-Banepa,9860771829,Intranet / VPN,,,,Not Opened,,Client Follow up,NGUCC Panel,"call not received by client, Up from Nea-Banepa-BDCOM-2"
26/12/2024,Anmol Shrestha,IN,NIC-Asia-Bank-Chakraghatta,9801982087,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,OUT,NIC-Asia-Bank-Chakraghatta,9801982087,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,IN,Nic-Asia-Laghubitta-Dodhara,9802269150,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,OUT,Nic-Asia-Laghubitta-Dodhara,9802269150,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,Telephone,
26/12/2024,Anmol Shrestha,IN,Nic-Asia-Laghubitta-HO,9802269909,General Inquries ,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Nikita Shrestha ,IN,Nepal-Bank-Kapan-FTTH,9851275794,Intranet / VPN,,,,already opened,CORPORATE,,NGUCC Panel,
26/12/2024,Anmol Shrestha,OUT,COR-24474-RBB-Thimi-ATM,9868145490,Intranet / VPN,24-12-2024 12:31:03,,64928,CLOSED,Operation,Client Follow up,NGUCC Panel,
26/12/2024,Nikita Shrestha ,OUT,,,,,,,,,,,
26/12/2024,Ruksana Shrestha ,IN,Home-user,9860357856,No Internet ,,,,Not Opened,Trasnfered,,,
26/12/2024,Ruksana Shrestha ,IN,Malpot-Office-Jogbuda-Dadeldhura-FTTx,9848786168,Intranet / VPN,,,,Not Opened,CORPORATE,,,
26/12/2024,Rebika Shrestha,OUT,NIC-ASIA-Bank-Barju-Morang,9801982022,Intranet / VPN,26-12-2024 08:27:47,,65020,already opened,CORPORATE,Client Follow up,X-Lite,
26/12/2024,Nikita Shrestha ,OUT,ADBL-Bungal-Bajhang,9851322067,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,IN,Home-user,9849495905,General Inquries ,,,,Not Opened,CORPORATE,,,
26/12/2024,Rebika Shrestha,IN,Nepal-SBI-Bank-Khanikhola-Gaupalika-Internet-Intranet-FTTX,9851366438,Intranet / VPN,25-12-2024 17:52:03,,65009,already opened,Operation,,,
26/12/2024,Rebika Shrestha,OUT,Nepal-SBI-Bank-Khanikhola-Gaupalika-Internet-Intranet-FTTX,9851366438,Intranet / VPN,25-12-2024 17:52:03,,65009,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Yagesh KC,OUT,Ace-Hardware-Pvt-LTD-Teku-FTTx,9801029447,Intranet / VPN,26-12-2024 12:41:33,,64989,CLOSED,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,IN,Nic-Asia-Bajrabarahi-Godawari-ATM-FTTx,9801982296,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Anmol Shrestha,OUT,Nic-Asia-Bajrabarahi-Godawari-ATM-FTTx,9801982296,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Yagesh KC,OUT,,9802374328,,,,,Not Opened,,Client Follow up,NGUCC Panel,call not reachable.
26/12/2024,Yagesh KC,OUT,,9802374328,,,,,Not Opened,,Client Follow up,NGUCC Panel,call not reachable.
26/12/2024,Yagesh KC,OUT,,9802374328,,,,,Not Opened,,Client Follow up,X-Lite,call is busy.
26/12/2024,Yagesh KC,OUT,,9802374328,,,,,Not Opened,,Client Follow up,X-Lite,call is busy.
26/12/2024,Yagesh KC,OUT,,9802374328,General Inquries ,,,,Not Opened,,Client Follow up,X-Lite,
26/12/2024,Nikita Shrestha ,IN,horizon,26540574,General Inquries ,,,,Not Opened,CORPORATE,,NGUCC Panel,
26/12/2024,Rebika Shrestha,IN,American-Life-Insurance-Met-Life-Nepalgunj-PPPOE-FTTX,81535015,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,IN,Global-Ime-Jogbuda-EXT-CounterFTTx,9848804929,Intranet / VPN,,,,Not Opened,CORPORATE,,,
26/12/2024,Yagesh KC,IN,American-Life-Insurance-Met-Life-Nepalgunj-PPPOE-FTTX,81535015,Intranet / VPN,,,,Not Opened,,,NGUCC Panel,
26/12/2024,Ruksana Shrestha ,OUT,Global-Ime-Jogbuda-EXT-CounterFTTx,9848804929,Intranet / VPN,,,,Not Opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Hari Dahal,IN,Jalpa-Laghubitta-Gadariya-Kailali-FTTX,9869649664,Intranet / VPN,26-12-2024 14:16:21,,65086,CLOSED,CORPORATE,,,
26/12/2024,Rebika Shrestha,IN,COR-35010-NIC-ASIA-Bank-Ltd-ATM-Jhamsikhel-Big-mart,9802342301,Intranet / VPN,26-12-2024 14:12:43,,65083,CLOSED,Operation,,,up now
26/12/2024,Ruksana Shrestha ,OUT,Mechi-Eye-Hospital-Rajgadh-Jhapa-fttx,9807925391,Intranet / VPN,26-12-2024 14:15:48,,65085,already opened,Operation,Client Follow up,NGUCC Panel,
26/12/2024,Hari Dahal,IN,Jalpa-laghubitta-Bittiya-Sanstha-Bhimdatta-Kanchanpur-FTTX,9868611942,General Inquries ,,,,Not Opened,,,,
26/12/2024,Gaurab Sapkota,IN,Shreejana-Dev-Center-Damauli-F/L,9856019002,Intranet / VPN,,,,Not Opened,CORPORATE,,,
26/12/2024,Nitesh Pokhrel,IN,Jalpa-laghubitta-Bittiya-Sanstha-Suryapura-SM,9867578670,Wireless,26-12-2024 14:36:18,,65087,CLOSED,L2 Enterprise,,NGUCC Panel,up now
26/12/2024,Hari Dahal,OUT,Jalpa-Laghubitta-Gadariya-Kailali-FTTX,9869649664,Intranet / VPN,,,,already opened,CORPORATE,Client Follow up,NGUCC Panel,
26/12/2024,Gaurab Sapkota,IN,Jalpa-laghubitta-Bittiya-Sanstha-Suryapura-SM,9867578670,Wireless,26/12/2024 14:36:18,,,already opened,,,,up for now
26/12/2024,Hari Dahal,IN,Mechi-Eye-Hospital-Rajgadh-Jhapa-fttx,9807925391,Intranet / VPN,26-12-2024 14:56:52,,65089,CLOSED,Operation,,,
26/12/2024,Hari Dahal,OUT,Mechi-Eye-Hospital-Rajgadh-Jhapa-fttx,9807925391,Intranet / VPN,,,,,,,,
26/12/2024,Nitesh Pokhrel,IN,Jalpa-laghubitta-Bittiya-Sanstha-Madhuban-SM,9742964995,No Internet ,26-12-2024 14:59:27,,65090,CLOSED,CORPORATE,,,
